Reaction	Acetate	Fructose	Galactose	Glucose	Glycerol	Gluconate	Pyruvate	Succinate
R_AKGDH	12.734680678137726	1.0227943456967357	2.062964178112367	0.7986677701224378	1.4467588605078154	1.8357478014614952	10.720645964359806	3.069108376075871
R_AKGt2rpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AKGtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAALAD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAALAabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADEt2rpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADEtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADK1	8.786081442196561	2.314607174988261	2.132857849586573	2.310402811494955	2.2405816653130715	2.198924031242548	5.119331831973258	1.8688846934329697
R_ADK3	4.079476288829755	0.5828108744543616	0.5370469606404241	0.5817522288270494	0.5641714817774909	0.5536822193221372	2.098932433009186	0.47057934245089134
R_ADK4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADMDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADNCYC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADNK1	0.0005527151703932192	0.0009780454599217817	0.0009012466387350969	0.0009762688912381447	0.0009467657186182491	0.0009291631377945091	0.000784375991256997	0.0007897038466288946
R_ALAALAr	0.022821469769522002	0.04038324998560087	0.03721224605820309	0.04030989591341884	0.039091717368446216	0.038364911252643887	0.03238668654539005	0.032606672347872186
R_ALAALAtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAGLUE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAR	0.034232204654283	0.0605748749784013	0.05581836908730465	0.06046484387012826	0.05863757605266932	0.05754736687896583	0.048580029818085076	0.048910008521808275
R_ADNUC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADNt2pp_copy1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADNt2pp_copy2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADNtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADOCBIK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADOCBLS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALATA_D2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALATA_L	-0.4341439416207349	-0.7682302455216254	-0.7079066924008777	-0.7668347952569117	-0.7436607911084795	-0.7298344041537757	-0.6161077220201034	-0.6202926191522653
R_ALATA_L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALATRS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAt2pp_copy1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADOCBLabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADOCBLtonex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAt2pp_copy2	0.0	-0.0010806042493881414	-0.0009957522298142945	-0.0010786413880011115	-0.0010460444842630597	-0.0010265960798699332	-0.0008666264136046957	-0.0009285851110990602
R_AMALT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALAt4pp	0.0	0.0010806042493881414	0.0009957522298142945	0.0010786413880011115	0.0010460444842630597	0.0010265960798699332	0.0008666264136046957	0.0009285851110990602
R_ALAtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALCD19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALCD2x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADPRDP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADPT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADSK	0.2035700070070156	0.3602230077886447	0.33193730584924735	0.35956868143986326	0.3487023955502909	0.3422192054849335	0.28889278707999416	0.2908550845045264
R_ADSL1r	0.24559032155855012	0.43457916820098536	0.4004548159099714	0.43378977775496746	0.42068050549544084	0.4128590746457659	0.34852517577646586	0.35089252479169486
R_ADSL2r	0.3679415855330663	0.6510832640824747	0.5999584143430714	0.6499006052124779	0.6302603914216102	0.6185423821380787	0.5221578153388353	0.5257045599522427
R_ADSS	0.24559032155855012	0.43457916820098536	0.4004548159099714	0.43378977775496746	0.42068050549544084	0.4128590746457659	0.34852517577646586	0.35089252479169486
R_AGDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD19xr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD2x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMANAPEr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD2y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD3y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM3PA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM3PApp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM3PH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM3Pt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM4PA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLPI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLTAMH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLTNt2rpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM4PApp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM4PCP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLTNtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMANK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLULPE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMAOTr	1.642541368182093e-06	2.9065243979848036e-06	2.678296103224636e-06	2.901244847662217e-06	2.813568257409401e-06	2.761257467442341e-06	2.330983629292504e-06	2.3468167804715835e-06
R_ALLabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMMQLT8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALPATE160pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASCBptspp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASCBtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALPATG160pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMPMS2	0.0001831433625523034	0.00032407747037530563	0.00029863001550954697	0.0003234888005143372	0.0003137128607011482	0.00030788020761982103	0.00025990467466611425	0.00026167007102258157
R_ALR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALR4x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASNN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASNNpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASNS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALTRH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AM3PA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASNS2	0.1979714047535672	0.3503161193781134	0.3228083335814073	0.34967978837660785	0.3391123481449116	0.3328074594071568	0.2809476293795523	0.2828559595082888
R_AMPTASECG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AM4PA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASNTRS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AM4PCP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMALT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASNabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASNt2rpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASNtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMALT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASO3t8pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMPTASEPG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASO3tex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASP1DC	0.0004730519140362349	0.0008370790266197084	0.0007713492777272047	0.0008355585161254578	0.0008103076581330901	0.0007952421506229354	0.0006713232852344547	0.0006758832327759829
R_AMPtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPCT	0.2716722359438978	0.48073186911569166	0.4429834797330968	0.47985864469121137	0.4653571558548714	0.45670508197129456	0.3855388648259069	0.38815762844804874
R_ANHGMtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPK	0.8780007778653197	1.553647738650001	1.4316510424254911	1.550825618379666	1.5039591491791067	1.475997044131694	1.2459993272347565	1.2544627481997195
R_ASPO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ANHMK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPO4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPO5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ANPRT	0.04668348949578736	0.08260778317732509	0.076121192697799	0.0824577304378317	0.07996583022796129	0.0784790791109125	0.0662500512199369	0.06670005312617312
R_ASPO6	0.0018708546183590076	0.0033105312893070547	0.003050579261580701	0.0033045178814851	0.003204654245187771	0.0031450722554141673	0.0026549903537658242	0.002673024322565913
R_ANS	0.04668348949578736	0.08260778317732509	0.076121192697799	0.0824577304378317	0.07996583022796129	0.0784790791109125	0.0662500512199369	0.06670005312617312
R_AOBUTDs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AOXSr2	1.642541368182093e-06	2.9065243979848036e-06	2.678296103224636e-06	2.901244847662217e-06	2.813568257409401e-06	2.761257467442341e-06	2.330983629292504e-06	2.3468167804715835e-06
R_ASPT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPTA	-2.404416935129022	-4.254685221485669	-3.9205956285962644	-4.246956807178999	-4.1186123511419925	-4.042037750512039	-3.4121859104119143	-3.4353631025282514
R_AP4AH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPTRS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CAt6pp	-3.945182157896305	-0.007564229745755453	-0.0069702656086421165	-0.00755048971604092	-0.007322311389907967	-0.007186172559018694	-0.006066384895233742	-0.0061075906711772964
R_CBIAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AP4AS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CBItonex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AP5AH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CBIuabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPt2_2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPt2_3pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPt2pp_copy1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CBL1abcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CBL1tonex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APCS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CBLAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CBMD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CBMKr	0.5145975341325566	0.9105952014800521	0.8390927602156076	0.9089411526810627	0.8814726468526921	0.8650840163761471	0.7302820196637511	0.735242443012674
R_CBPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPt2pp_copy2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AST	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ATHRDHr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ATPHs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ATPM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CCGS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CD2abcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CD2t3pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CD2tex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ATPPRT	0.07780554206941757	0.13767915420814217	0.1268682081136478	0.13742906718891157	0.1332759147852259	0.13079800497527627	0.11041636353595663	0.11116636407415845
R_APG3PAT120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ATPS4rpp	79.93262547602065	63.32182461874821	59.5162011432973	63.11480255687117	72.10087647684266	58.35153264470558	69.45996443894819	72.31979666364697
R_BALAt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BALAtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BETALDHx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CD2tpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDAPPA120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDAPPA140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDAPPA141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDAPPA160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDAPPA161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDAPPA180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDAPPA181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDGR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BETALDHy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BMOCOS	0.00010019502345910769	0.00017729798827707303	0.0001633760622967028	0.00017697593570739523	0.00017162766370197347	0.00016843670551398282	0.00014219000138684275	0.00014315582360876662
R_BMOGDS1	0.00010019502345910769	0.00017729798827707303	0.0001633760622967028	0.00017697593570739523	0.00017162766370197347	0.00016843670551398282	0.00014219000138684275	0.00014315582360876662
R_BMOGDS2	0.00010019502345910769	0.00017729798827707303	0.0001633760622967028	0.00017697593570739523	0.00017162766370197347	0.00016843670551398282	0.00014219000138684275	0.00014315582360876662
R_BPNT	0.2035700070070156	0.3602230077886447	0.33193730584924735	0.35956868143986326	0.3487023955502909	0.34221920548493356	0.28889278707999416	0.2908550845045264
R_BSORx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BSORy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDGS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDPMEK	0.001962015664293343	0.00347184339339255	0.003199224695301849	0.003465536970532022	0.0033608072834755303	0.0032983220448601974	0.0027843599451900566	0.0028032726442738525
R_BTNt2ipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APG3PAT140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BTNtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BTS5	1.642541368182093e-06	2.9065243979848036e-06	2.678296103224636e-06	2.901244847662217e-06	2.813568257409401e-06	2.761257467442341e-06	2.330983629292504e-06	2.3468167804715835e-06
R_BUTCT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CFAS160E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CFAS160G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CFAS180E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BUTSO3abcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BUTSO3tex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CFAS180G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APG3PAT141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CGLYabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CGLYtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CHLabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CHLt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CHLtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BUTt2rpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BUTtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BWCOGDS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BWCOGDS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BWCOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CA2t3pp	3.9409074439856107	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CA2tex	0.004274713910694188	0.007564229745755453	0.0069702656086421165	0.00755048971604092	0.007322311389907967	0.007186172559018694	0.006066384895233742	0.0061075906711772964
R_CADVtpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CHOLD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CHORM	0.265585798904099	0.469961742958959	0.4330590535225978	0.4691080819081992	0.4549314786770408	0.44647324242568703	0.3769014049875636	0.3794614988680113
R_CHORS	0.3130018618500957	0.553865836017785	0.5103747662824349	0.552859767548088	0.5361521603478068	0.5261838423670789	0.4441910749061653	0.44720823227827505
R_CHRPL	0.00018314336255228502	0.00032407747037527186	0.00029863001550954697	0.00032348880051427464	0.0003137128607011444	0.0003078802076198637	0.00025990467466613674	0.0002616700710226505
R_CHTBSptspp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CHTBStex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CINNDO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CITL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLt3_2pp	0.0021373569553469487	0.0037821148728777263	0.0034851328043210583	0.00377524485802046	0.0036611556949539834	0.003593086279509347	0.003033192447616871	0.0030537953355886482
R_CITt3pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APG3PAT160	0.01746952247819535	0.030912824655500385	0.02848546458852949	0.030856673118119453	0.029924174129720583	0.029367814004560927	0.02479156488661198	0.02495996100483561
R_CITt7pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CITtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLtex	0.004274713910693897	0.007564229745755453	0.0069702656086421165	0.00755048971604092	0.007322311389907967	0.007186172559018694	0.006066384895233742	0.0061075906711772964
R_CMPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CMPtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLIPAabctex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APG3PAT161	0.020590351077741327	0.03643522101167151	0.033574227184656295	0.03636903832867767	0.035269953818798445	0.03461420319270138	0.029220433782267737	0.02941891288773162
R_CLPNH120pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNH140pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNH141pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CMtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CMtpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CO2tex	-29.385430191823332	-18.210227723855073	-18.8904676598392	-18.259719111896906	-7.283650162237423	-24.870596080490607	-41.52825316354029	-40.19887837329276
R_CLPNH160pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CO2tpp	-29.385430191823332	-18.210227723855073	-18.8904676598392	-18.259719111896906	-7.283650162237423	-24.870596080490607	-41.52825316354029	-40.19887837329276
R_COBALT2abcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_COBALT2t3pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_COBALT2tex	2.0531767102276164e-05	3.6331554974810046e-05	3.347870129030796e-05	3.626556059577771e-05	3.5169603217617514e-05	3.451571834302927e-05	2.9137295366156303e-05	2.93352097558948e-05
R_CLPNH161pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNH180pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNH181pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNS120pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNS140pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_COBALT2tpp	2.0531767102276164e-05	3.6331554974810046e-05	3.347870129030796e-05	3.626556059577771e-05	3.5169603217617514e-05	3.451571834302927e-05	2.9137295366156303e-05	2.93352097558948e-05
R_APG3PAT180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_COLIPAKpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNS141pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNS160pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APG3PAT181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNS161pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_COLIPAPabctex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_COLIPAabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APH120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_COLIPAabctex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNS180pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APH140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CLPNS181pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPGNR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APH141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APH160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPGNR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPGNR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APH161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYANSTpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPGNUtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APH180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APH181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPGNUtpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APPLDHr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPGNabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPGNexs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPGNtonex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPH4S	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPMPS	0.00020039004691821538	0.00035459597655414606	0.0003267521245934056	0.00035395187141479045	0.00034325532740394694	0.00033687341102796564	0.0002843800027736855	0.00028631164721753323
R_CYANtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYNTAH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYNTt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYNTtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYSDDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYSDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYSDabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYSDtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYSS	0.2035700070070156	0.3602230077886447	0.33193730584924735	0.35956868143986326	0.3487023955502909	0.3422192054849335	0.28889278707999416	0.2908550845045264
R_CYSSADS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CPPPGO	0.0001831433625523034	0.00032407747037530563	0.00029863001550954697	0.0003234888005143372	0.0003137128607011482	0.00030788020761982103	0.00025990467466611425	0.00026167007102258157
R_CPPPGO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CRNBTCT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CRNCAL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CRNCAR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CRNCBCT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYSTL	0.12640259225913703	0.22367303830911953	0.20610961577170386	0.22326674787426978	0.21651955203306944	0.21249394903575913	0.17938201068401943	0.18060045874958103
R_APRAUR	0.00036628672510464734	0.0006481549407503346	0.0005972600310191759	0.0006469776010286437	0.0006274257214026901	0.0006157604152397044	0.0005198093493319957	0.0005233401420451143
R_CYSTRS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYSabc2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CRNCDH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CRNDCAL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ARAI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CRNDabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYSabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYStex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ARBTNR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
