Gencode	Gene_ID	Expression
ENSG00000254308.1	IGLVIV-59	0.0
ENSG00000080561.12	MID2	2.4945149238799997
ENSG00000132541.9	RIDA	28.1353969139
ENSG00000226836.5	RPL32P19	0.0
ENSG00000205236.6	NA	0.0
ENSG00000234438.3	KBTBD13	0.0
ENSG00000188747.7	NOXA1	2.4961448106999997
ENSG00000237971.1	NA	0.011389924926200001
ENSG00000214207.2	KRT18P10	0.19285877544
ENSG00000164627.16	KIF6	0.17254181521200002
ENSG00000167264.16	DUS2	3.92336559362
ENSG00000238280.1	NA	0.0676442343727
ENSG00000201741.1	Y_RNA	0.0
ENSG00000256209.1	NA	0.031466689147
ENSG00000261630.1	NA	0.113441153561
ENSG00000251234.1	PSMA2P2	0.0
ENSG00000156218.11	ADAMTSL3	0.642534694565
ENSG00000276724.1	NA	0.0221299254629
ENSG00000104904.11	OAZ1	99.7017741391
ENSG00000182824.7	FAM230E	0.0
ENSG00000273802.1	H2BC8	0.049483501593199995
ENSG00000238898.1	RNU1-80P	0.0
ENSG00000270544.1	NA	0.0
ENSG00000253883.1	IGHV3-19	0.0
ENSG00000042286.13	AIFM2	3.9666350701199997
ENSG00000265511.1	NA	0.448806022941
ENSG00000254178.1	NA	0.0
ENSG00000227344.2	HAUS6P1	0.0200039687292
ENSG00000225708.5	NA	0.0
ENSG00000273136.4	NBPF26	0.367323335158
ENSG00000210741.1	MIR196A1	0.0
ENSG00000215808.2	LINC01139	0.0504654448584
ENSG00000235082.2	SUMO1P3	1.78604513563
ENSG00000233933.2	NA	0.0
ENSG00000201028.1	RNU6-151P	0.0
ENSG00000224106.1	CYP4F25P	0.0
ENSG00000279537.1	NA	0.0
ENSG00000182685.6	BRICD5	0.923486145432
ENSG00000221489.1	NA	0.0
ENSG00000242052.1	RPL10P7	0.0496418487983
ENSG00000221612.1	NA	0.0
ENSG00000269181.1	NA	0.0
ENSG00000199704.1	SNORD115-29	0.0
ENSG00000225148.1	NA	0.0
ENSG00000235625.1	NA	0.0
ENSG00000235115.3	CHCHD2P8	0.0347048719228
ENSG00000176871.7	WSB2	19.5123330618
ENSG00000206924.1	RNU6-689P	0.43494610512599996
ENSG00000280279.1	LINC02887	0.00740127755223
ENSG00000152465.16	NMT2	1.1981377070299999
ENSG00000227425.1	MRPS21P2	0.058761658141999996
ENSG00000239532.1	NA	0.06490827510239999
ENSG00000084444.12	FAM234B	14.7883592649
ENSG00000221635.1	NA	0.0
ENSG00000204671.1	IL31	0.0
ENSG00000181943.4	OR4A21P	0.0
ENSG00000266673.1	NA	0.0
ENSG00000261963.2	CCDC92B	0.0
ENSG00000196074.11	SYCP2	25.9878840369
ENSG00000239508.1	PLCH1-AS1	0.0
ENSG00000270446.1	RPL34P36	0.0
ENSG00000260597.1	NA	0.0810384658555
ENSG00000226124.5	FTCDNL1	2.68098980309
ENSG00000106400.10	ZNHIT1	9.85404212762
ENSG00000139648.6	KRT71	0.0
ENSG00000231668.2	PPP2R2DP1	0.0
ENSG00000138606.18	SHF	0.396226955187
ENSG00000231515.1	NA	0.0
ENSG00000263931.1	NA	0.06230151706619999
ENSG00000254852.7	NPIPA2	0.0
ENSG00000255746.1	NA	0.0
ENSG00000211788.2	TRAV13-1	0.3447350611
ENSG00000249135.1	NA	0.0
ENSG00000221621.1	NA	0.0
ENSG00000167131.15	CCDC103	0.00398281842092
ENSG00000255511.1	NA	0.0
ENSG00000257202.1	NA	0.0
ENSG00000226828.1	LINC02774	0.0172463343518
ENSG00000277932.1	OR52E5	0.0
ENSG00000275345.1	NA	0.11268579479
ENSG00000243761.1	RPL32P4	0.0
ENSG00000278227.1	NA	0.0
ENSG00000259600.2	NA	0.0
ENSG00000248639.2	NA	0.0
ENSG00000267725.1	NA	0.0
ENSG00000254220.1	IGKV2D-18	0.0
ENSG00000227564.2	LINC00376	0.022385393577900002
ENSG00000231501.1	MTND4LP1	0.494047062085
ENSG00000236530.2	KPNA2P1	0.009750520269940001
ENSG00000261702.2	NA	0.0
ENSG00000255778.1	NA	0.0
ENSG00000228806.1	NA	0.0
ENSG00000149177.11	PTPRJ	2.3898525181599997
ENSG00000272839.1	NA	0.12571375810000002
ENSG00000277695.1	NA	0.0
ENSG00000231480.1	SNRPGP13	0.0
ENSG00000275178.1	NA	0.0
ENSG00000196072.10	BLOC1S2	37.7469078369
ENSG00000236545.1	NA	0.13213865204000003
ENSG00000261267.1	NA	0.17708992864700002
ENSG00000254521.5	SIGLEC12	0.0986747335269
ENSG00000230737.1	NA	0.0
ENSG00000204071.8	TCEAL6	0.0
ENSG00000137076.17	TLN1	27.0293363408
ENSG00000123607.13	TTC21B	4.848608540430001
ENSG00000278451.1	NA	0.0
ENSG00000279285.1	NA	0.0
ENSG00000088882.7	CPXM1	4.100487301409999
ENSG00000265733.1	SNORA74C-1	0.0
ENSG00000273789.1	NA	0.0
ENSG00000233387.1	IATPR	0.028103401720099997
ENSG00000232973.10	CYP1B1-AS1	0.04374575436269999
ENSG00000243027.3	RN7SL354P	0.0
ENSG00000263933.1	NA	0.0
ENSG00000111405.7	ENDOU	0.0405343576881
ENSG00000258234.1	NA	0.027408264575099997
ENSG00000279814.1	NA	0.0
ENSG00000270071.1	NA	0.0267006501712
ENSG00000276479.1	MIR548AZ	0.0
ENSG00000261055.1	NA	0.0
ENSG00000169379.14	ARL13B	3.7008810904500002
ENSG00000257527.1	NA	0.0285692039585
ENSG00000206676.1	Y_RNA	0.0
ENSG00000230074.1	NA	1.2597085691299998
ENSG00000271433.1	PPATP2	0.0
ENSG00000230385.1	NA	0.0
ENSG00000279299.1	NA	0.0
ENSG00000140992.17	PDPK1	4.00392451524
ENSG00000233884.1	NA	0.0
ENSG00000244321.1	LINC01326	0.0
ENSG00000114388.11	NPRL2	5.7251146331400005
ENSG00000279619.1	NA	0.0
ENSG00000272237.1	NA	0.0
ENSG00000213068.3	NA	0.0
ENSG00000196664.4	TLR7	1.24485822601
ENSG00000235499.1	NA	0.835319571126
ENSG00000259244.1	NA	0.252245166658
ENSG00000253132.1	IGHV3-62	0.09125339852639999
ENSG00000271401.1	NA	0.26804453994800004
ENSG00000201014.1	RNA5SP232	0.0
ENSG00000261066.1	NA	0.0
ENSG00000250651.1	PABPC1P7	0.0820255267653
ENSG00000171819.4	ANGPTL7	0.0970433818109
ENSG00000237670.1	LINC01866	0.0
ENSG00000108405.3	P2RX1	0.09768940648289999
ENSG00000168497.4	CAVIN2	2.69040679458
ENSG00000260213.4	CENPN-AS1	0.287894376507
ENSG00000264522.4	OTUD7B	4.9990405755900005
ENSG00000265994.1	NA	0.0
ENSG00000271590.1	NA	0.020935327597099998
ENSG00000174898.14	CATSPERD	0.0113192832904
ENSG00000253465.1	IGHVIV-44-1	0.0
ENSG00000225632.1	NA	0.0
ENSG00000099251.13	HSD17B7P2	1.7511442346700001
ENSG00000112339.13	HBS1L	5.29029635839
ENSG00000233247.3	UBE2E4P	0.255242595513
ENSG00000233806.6	LINC01237	0.552308202199
ENSG00000089335.19	ZNF302	8.02474987717
ENSG00000227131.1	NA	0.0
ENSG00000213593.8	TMX2	52.824585319700006
ENSG00000229169.1	NA	0.06518099894740001
ENSG00000116874.10	WARS2	7.556929478169999
ENSG00000248542.2	NA	0.0
ENSG00000255031.4	NA	0.526084522522
ENSG00000230500.1	MKX-AS1	0.0
ENSG00000206865.1	Y_RNA	0.0
ENSG00000188647.11	PTAR1	4.54202571485
ENSG00000267507.1	NA	0.0953672812468
ENSG00000253471.1	NA	0.0
ENSG00000168959.13	GRM5	0.00179196924448
ENSG00000277812.1	NA	0.411851621668
ENSG00000273471.1	NA	0.0
ENSG00000166263.12	STXBP4	1.69264819532
ENSG00000199571.1	NA	0.0
ENSG00000236362.7	GAGE12F	0.0
ENSG00000230391.1	RPSAP23	0.0175686044728
ENSG00000243695.1	NA	0.0
ENSG00000176269.3	OR4F21	0.0
ENSG00000202093.1	SNORD58C	0.0
ENSG00000181751.8	MACIR	9.11741144637
ENSG00000169164.7	NA	0.0
ENSG00000246922.7	UBAP1L	0.370743657556
ENSG00000148187.16	MRRF	2.7510738369200003
ENSG00000166265.10	CYYR1	5.07761179247
ENSG00000253639.1	SUMO2P18	0.0
ENSG00000276951.1	NA	0.0
ENSG00000240322.3	RN7SL481P	0.830131250808
ENSG00000274066.1	MIR6514	0.0
ENSG00000176984.5	NA	0.0
ENSG00000230998.1	NA	0.0
ENSG00000057019.14	DCBLD2	2.48781661975
ENSG00000273783.1	NA	0.30202452255600004
ENSG00000188761.10	BCL2L15	0.138672536928
ENSG00000258112.1	CCNG2P1	0.062052310997900005
ENSG00000131116.10	ZNF428	7.63178034597
ENSG00000252377.1	RNU6-504P	0.0
ENSG00000105219.7	CCNP	5.69852635329
ENSG00000168333.12	PPDPFL	0.0
ENSG00000228876.1	NA	0.0
ENSG00000274813.1	NA	0.0
ENSG00000221415.1	NA	0.0
ENSG00000228426.1	NA	0.0
ENSG00000245970.2	NA	3.22896640939
ENSG00000112877.7	CEP72	1.58608285356
ENSG00000277200.1	NA	0.024647406656299997
ENSG00000239822.3	RN7SL754P	0.0
ENSG00000207604.2	MIR206	0.0
ENSG00000253756.1	CARS1P2	0.0
ENSG00000217878.2	NA	0.0
ENSG00000237382.2	RPL21P121	0.0
ENSG00000257129.1	NA	0.0
ENSG00000250310.1	NA	0.026885749999099998
ENSG00000233723.6	LINC01122	0.028022178015700002
ENSG00000267061.1	NA	0.0
ENSG00000215372.6	ZNF705G	0.0
ENSG00000266291.1	MIR3180-3	0.0
ENSG00000253562.1	NA	0.09440006744110001
ENSG00000174989.11	FBXW8	8.61337456781
ENSG00000196914.7	ARHGEF12	7.77497352704
ENSG00000260771.1	NA	0.023540330424099996
ENSG00000224918.1	NA	0.0
ENSG00000215223.3	CYP51A1P3	0.021726999649099996
ENSG00000185838.12	GNB1L	0.510590710129
ENSG00000181585.3	TMIE	0.0170099536727
ENSG00000243849.1	CFAP44-AS1	0.0606571955014
ENSG00000271429.1	RPL17P51	0.0
ENSG00000203837.4	PNLIPRP3	0.046130647513300004
ENSG00000268038.1	LINC01785	0.0
ENSG00000228482.1	LINC01713	0.0
ENSG00000187952.9	HS6ST1P1	0.0502855032398
ENSG00000187857.3	OR6C75	0.0
ENSG00000268598.1	VN1R80P	0.275380078393
ENSG00000250273.1	PSMC1P5	0.0
ENSG00000228701.1	TNKS2-AS1	1.18233706895
ENSG00000236457.1	NA	0.09605620897510002
ENSG00000241008.1	NA	0.021818674753099995
ENSG00000118412.11	CASP8AP2	2.68455414732
ENSG00000108417.3	KRT37	0.410176293037
ENSG00000224943.1	LINC02819	0.0
ENSG00000205359.8	SLCO6A1	0.0
ENSG00000166794.4	PPIB	122.562243779
ENSG00000266750.1	MIR4645	0.604405626603
ENSG00000278535.3	DHRS11	2.7180548162299996
ENSG00000202089.1	RNU6-1306P	0.156697755045
ENSG00000280588.1	NA	0.223209751791
ENSG00000197172.9	MAGEA6	0.0
ENSG00000237172.3	B3GNT9	6.33393061352
ENSG00000259050.2	CHORDC2P	0.0142321814215
ENSG00000180251.4	SLC9A4	0.006928574251670001
ENSG00000216088.1	NA	0.0
ENSG00000258556.1	LINC02322	0.0
ENSG00000260104.1	NA	0.0
ENSG00000275747.1	IGHV3-79	0.04549289662600001
ENSG00000244040.4	IL12A-AS1	0.021026128692700003
ENSG00000253225.1	NA	0.0
ENSG00000248949.1	NA	0.0
ENSG00000238561.1	RNU6ATAC28P	0.0
ENSG00000155858.5	LSM11	1.4678990640799998
ENSG00000170409.7	NA	0.0937346087582
ENSG00000274975.1	MIR6735	0.0
ENSG00000183665.5	TRMT12	14.2219850496
ENSG00000225921.5	NOL7	34.5779432732
ENSG00000133789.13	SWAP70	8.298094161960002
ENSG00000249465.1	RBMXP4	0.13679962742000001
ENSG00000170836.10	PPM1D	6.49248753552
ENSG00000110900.13	TSPAN11	0.5386939693689999
ENSG00000002079.11	MYH16	0.019556353923099998
ENSG00000250616.2	NA	0.817962281336
ENSG00000271044.1	NA	0.0
ENSG00000259727.1	NA	0.101309895507
ENSG00000165752.15	STK32C	2.98614705762
ENSG00000086504.14	MRPL28	10.2022362404
ENSG00000171840.10	NINJ2	1.84066303375
ENSG00000264290.1	NA	0.800674980618
ENSG00000268903.1	NA	0.041094245694
ENSG00000121900.17	TMEM54	51.6299750646
ENSG00000261996.1	NA	0.08824276308010001
ENSG00000198491.3	NA	0.0
ENSG00000262890.1	NA	0.0
ENSG00000255319.4	ENPP7P8	0.0482671989716
ENSG00000159166.12	LAD1	16.8980883981
ENSG00000169752.15	NRG4	0.104838927347
ENSG00000221134.1	NA	0.0
ENSG00000277529.1	NF1P10	0.0
ENSG00000219448.1	NA	0.005976913022340001
ENSG00000212610.2	U3	0.0
ENSG00000267054.1	NA	0.124104621996
ENSG00000253627.1	NA	0.0
ENSG00000183463.5	URAD	0.0
ENSG00000108829.9	LRRC59	69.7647207675
ENSG00000073905.8	VDAC1P1	0.274405856418
ENSG00000155561.13	NUP205	12.841709065
ENSG00000112473.15	SLC39A7	63.3664240867
ENSG00000277535.1	NA	0.0186679635975
ENSG00000207952.1	MIR624	0.0
ENSG00000201086.1	RNA5SP394	0.0
ENSG00000264713.1	NA	0.0
ENSG00000252042.1	Y_RNA	0.0
ENSG00000119596.16	YLPM1	4.14210438431
ENSG00000072657.7	TRHDE	0.016876151526600002
ENSG00000213281.4	NRAS	18.4385603819
ENSG00000184735.6	DDX53	0.0
ENSG00000199630.1	Y_RNA	0.323189119781
ENSG00000275425.1	NA	0.0
ENSG00000163918.9	RFC4	8.47861907029
ENSG00000107159.11	CA9	0.018578536226900002
ENSG00000161791.12	FMNL3	2.89252336166
ENSG00000173698.16	ADGRG2	0.0947130300805
ENSG00000275503.1	NA	0.0
ENSG00000279768.1	NA	0.0
ENSG00000175513.8	TSGA10IP	0.015046632152700001
ENSG00000263400.5	TMEM220-AS1	0.06642136048780001
ENSG00000234466.1	HDGFL3P1	0.0173524359614
ENSG00000137547.7	MRPL15	54.771193901400004
ENSG00000229281.1	GPR53P	0.0
ENSG00000181396.11	OGFOD3	5.86686104217
ENSG00000242288.9	BMS1P4-AGAP5	0.02035836975
ENSG00000129214.13	SHBG	0.0865333951543
ENSG00000254256.1	RPSAP71	0.0
ENSG00000253739.1	RNU6-323P	0.7249101752089999
ENSG00000260731.1	KRT8P22	0.0
ENSG00000206899.1	RNU6-36P	0.0
ENSG00000250933.1	GAPDHP66	0.112297357028
ENSG00000254347.1	NA	0.0
ENSG00000185453.11	ZSWIM9	0.8230078571439999
ENSG00000254650.1	MTCYBP41	0.0
ENSG00000252444.1	RNU6-344P	0.0
ENSG00000258670.1	NA	0.0178722093888
ENSG00000125538.10	IL1B	1.1324145902399998
ENSG00000232090.2	POLR2DP1	0.0
ENSG00000219553.2	NA	0.0214565390726
ENSG00000243583.1	NA	0.0
ENSG00000221560.2	NA	0.0
ENSG00000249725.1	NA	0.0
ENSG00000234690.5	EPCAM-DT	0.0131022616127
ENSG00000214460.3	TPT1P6	0.0603621702314
ENSG00000250626.2	NA	0.0
ENSG00000264900.1	NA	0.0
ENSG00000212283.1	SNORD89	1.0886370350499999
ENSG00000176463.12	SLCO3A1	1.3531810268
ENSG00000225008.1	TWF1P2	0.031213436115700002
ENSG00000207731.1	MIR506	0.0
ENSG00000117523.14	PRRC2C	29.795896334000002
ENSG00000180279.5	LINC01869	0.0497214030432
ENSG00000250767.1	NA	0.022779849852400003
ENSG00000228686.2	NA	0.665903178436
ENSG00000281002.1	NA	0.0
ENSG00000115705.19	TPO	0.129256750727
ENSG00000252432.1	NA	0.0
ENSG00000233229.1	CNOT7P1	0.0182078377341
ENSG00000232267.1	ACTR3P2	0.0
ENSG00000221463.2	MIR1277	0.0
ENSG00000238489.1	RNU6-749P	0.0
ENSG00000250511.1	NA	0.0
ENSG00000253180.1	NA	0.391384989092
ENSG00000211878.1	TRAJ11	0.0
ENSG00000197894.9	ADH5	23.693627997199997
ENSG00000275058.1	NA	0.0
ENSG00000123610.4	TNFAIP6	9.81479713219
ENSG00000151726.12	ACSL1	15.495797109100002
ENSG00000259423.2	NA	0.49348289741400003
ENSG00000261819.1	NA	0.236529576622
ENSG00000231865.1	NA	0.09413275333419999
ENSG00000169955.7	ZNF747	5.8331694789699995
ENSG00000135686.11	KLHL36	2.27690695933
ENSG00000185689.14	C6orf201	0.0888064107382
ENSG00000188153.11	COL4A5	5.492957491059999
ENSG00000225195.2	NA	0.055206682382500004
ENSG00000242850.3	RPL23AP68	0.0
ENSG00000279565.1	NA	0.00442977662749
ENSG00000124615.16	MOCS1	1.8679256741299999
ENSG00000217130.1	NA	0.21805530973200002
ENSG00000260279.2	NA	0.45008929640699996
ENSG00000129514.5	FOXA1	112.01595292100001
ENSG00000256189.1	NA	0.01727514226
ENSG00000214204.4	HNRNPA1P43	0.017047338186200002
ENSG00000225189.1	REREP1Y	0.0
ENSG00000249692.1	NA	0.0
ENSG00000264324.1	NA	0.012265726625399999
ENSG00000166289.5	PLEKHF1	0.607561791755
ENSG00000257300.1	HAUS8P1	0.0
ENSG00000125818.16	PSMF1	24.0780776248
ENSG00000235412.1	TTTY4B	0.0
ENSG00000260392.4	NA	0.041094245694
ENSG00000235863.3	B3GALT4	2.21239139381
ENSG00000270356.1	IGHV1OR15-4	0.0
ENSG00000250618.1	NA	0.0
ENSG00000225032.4	NA	0.317579695806
ENSG00000138018.16	SELENOI	15.7779174772
ENSG00000221891.2	FAM218BP	0.0
ENSG00000137409.17	MTCH1	48.107413852700006
ENSG00000223042.1	RN7SKP161	0.0
ENSG00000188641.11	DPYD	1.6661570390600002
ENSG00000257797.1	NA	0.0
ENSG00000279486.2	OR2AG1	0.0
ENSG00000260335.1	NA	0.102059722036
ENSG00000227347.1	HNRNPKP2	0.20088877661200003
ENSG00000232285.1	ELOBP3	0.0
ENSG00000130165.9	ELOF1	10.4312715469
ENSG00000222604.2	NA	0.141027979541
ENSG00000262115.1	NA	0.192709040366
ENSG00000257899.1	NA	0.0
ENSG00000261668.1	NA	0.0322936825386
ENSG00000270324.1	NA	0.08915561924990001
ENSG00000249201.2	CTD-3080P12.3	0.0352369738773
ENSG00000225069.3	NA	0.0
ENSG00000186810.7	CXCR3	0.755722738331
ENSG00000206726.1	RNU6-259P	0.0
ENSG00000259478.2	NA	0.0
ENSG00000162997.14	PRORSD1P	0.661628542855
ENSG00000264736.1	BDP1P	0.0
ENSG00000230299.1	SNRPEP11	1.25105465722
ENSG00000062370.15	ZNF112	1.6206489748700001
ENSG00000261215.1	NA	0.023763905866200002
ENSG00000254552.1	XIRP2-AS1	0.0
ENSG00000202269.1	U8	0.0
ENSG00000244183.1	PPIAP71	0.031466689147
ENSG00000224717.1	LEMD1-DT	0.0
ENSG00000057757.8	PITHD1	32.8144883411
ENSG00000268530.4	NA	0.0
ENSG00000238160.1	LINC02863	0.0310572127117
ENSG00000268861.4	NA	0.0
ENSG00000265818.1	EEF1E1-BLOC1S5	0.0
ENSG00000263345.1	NA	0.955424561556
ENSG00000227426.1	VN1R33P	0.0
ENSG00000223522.1	NA	0.220565086486
ENSG00000265425.1	NA	0.0
ENSG00000235020.3	NA	0.025102067555800002
ENSG00000277654.3	NA	0.0
ENSG00000280804.1	NA	0.072230203278
ENSG00000165923.14	AGBL2	1.43162818553
ENSG00000225892.3	NA	0.842423771593
ENSG00000196301.3	HLA-DRB9	0.135682895768
ENSG00000221518.1	RNU6ATAC16P	0.11241360687999999
ENSG00000201330.1	SNORD32B	0.0
ENSG00000278264.1	MIR6803	0.0
ENSG00000188770.8	OPTC	0.0
ENSG00000202275.1	NA	0.0
ENSG00000267426.4	NA	0.0735507439723
ENSG00000109047.7	RCVRN	0.053108790652099995
ENSG00000173264.12	GPR137	10.2753454704
ENSG00000238840.1	U8	0.0
ENSG00000139505.11	MTMR6	6.06671668348
ENSG00000252918.1	NA	0.0
ENSG00000112212.10	TSPO2	0.0942089741871
ENSG00000197992.5	CLEC9A	0.08153334486410001
ENSG00000231238.1	LINC00349	0.0
ENSG00000238178.5	NA	3.18151717586
ENSG00000162526.6	TSSK3	0.332777112837
ENSG00000244192.1	NA	0.0
ENSG00000104689.8	TNFRSF10A	3.5063445811300005
ENSG00000229751.1	NA	0.0
ENSG00000223679.1	NA	0.0
ENSG00000272168.4	CASC15	0.478138047292
ENSG00000156471.11	PTDSS1	23.0958800108
ENSG00000106541.10	AGR2	402.50029777
ENSG00000068912.12	ERLEC1	63.1894579009
ENSG00000252922.1	RNU6-365P	0.0
ENSG00000185304.13	RGPD2	0.00443801394635
ENSG00000218757.1	NA	0.0
ENSG00000207450.1	Y_RNA	0.0
ENSG00000188157.12	AGRN	8.12136585658
ENSG00000242638.3	RN7SL294P	0.0
ENSG00000266964.4	FXYD1	0.024163672507
ENSG00000275056.1	NA	0.14219136342299998
ENSG00000249378.4	LINC01060	0.295533336264
ENSG00000238197.4	PAXBP1-AS1	0.440930286997
ENSG00000232350.1	NA	0.0
ENSG00000226520.1	KIRREL1-IT1	0.052855460816000004
ENSG00000066027.10	PPP2R5A	40.808519821
ENSG00000274762.1	NA	0.0
ENSG00000199698.1	Y_RNA	0.0
ENSG00000204072.3	ARMCX7P	0.0
ENSG00000268673.3	NA	0.0
ENSG00000105371.8	ICAM4	0.0
ENSG00000270025.2	BMS1P7	0.0
ENSG00000258199.1	NA	7.96825581673
ENSG00000081377.15	CDC14B	0.968269907323
ENSG00000225522.2	NA	0.0291599205817
ENSG00000278810.1	NA	0.0
ENSG00000224099.1	NA	0.0
ENSG00000213930.10	GALT	2.98504423226
ENSG00000198960.9	ARMCX6	6.03320982784
ENSG00000251897.1	RNU6-916P	0.0
ENSG00000204612.1	FOXB2	0.0
ENSG00000236393.1	NA	0.00497214030432
ENSG00000180189.10	HMGB1P14	0.131244312601
ENSG00000204138.11	PHACTR4	14.3006111005
ENSG00000011201.9	ANOS1	9.04422003398
ENSG00000259099.2	NA	0.0469240101315
ENSG00000271216.1	LINC01050	0.102059722036
ENSG00000185306.11	C12orf56	0.15783654687
ENSG00000214331.7	PDPR2P	1.43459496429
ENSG00000264251.2	RN7SL819P	0.0
ENSG00000168447.9	SCNN1B	6.948813540160001
ENSG00000200649.1	NA	0.0
ENSG00000266844.1	NA	0.0438222535296
ENSG00000221704.2	NA	0.0
ENSG00000223479.3	LINC02238	0.0
ENSG00000259284.1	LINC02349	0.0
ENSG00000278794.1	Metazoa_SRP	0.0
ENSG00000196369.9	SRGAP2B	0.15663273523000001
ENSG00000259652.1	NA	0.0
ENSG00000102805.12	CLN5	4.34630479304
ENSG00000225413.2	LINC02557	0.0
ENSG00000212552.3	NA	0.0
ENSG00000233482.1	NA	0.0
ENSG00000120690.12	ELF1	22.5382002114
ENSG00000272642.1	NA	0.0
ENSG00000207690.1	NA	0.0
ENSG00000267699.2	NA	0.035662247700000003
ENSG00000260182.1	NA	0.06230151706619999
ENSG00000265024.1	NA	0.0
ENSG00000280153.1	NA	0.469697896536
ENSG00000277000.1	DUSP12P1	0.0
ENSG00000123297.15	TSFM	14.410014690399999
ENSG00000201448.1	SNORA63C	0.0
ENSG00000253941.1	IGHVII-51-2	0.0
ENSG00000269176.2	NA	1.3418913911700001
ENSG00000147613.6	PSKH2	0.0
ENSG00000224239.1	NA	0.0
ENSG00000212564.1	RNU6-1326P	0.0
ENSG00000273010.1	NA	0.207147922471
ENSG00000259986.1	NA	0.0493523152157
ENSG00000238277.1	NA	0.0
ENSG00000225486.1	NA	0.0
ENSG00000276702.1	NA	0.0
ENSG00000250848.1	NA	0.206325223601
ENSG00000139620.11	KANSL2	10.225986277899999
ENSG00000170638.8	TRABD	8.91522260769
ENSG00000224662.2	ATP6V1G1P3	0.0
ENSG00000237208.1	NA	0.0
ENSG00000273894.1	SLC20A1P2	0.016059086697200003
ENSG00000238745.1	NA	0.0
ENSG00000171307.17	ZDHHC16	30.0383181894
ENSG00000202189.1	SNORA30B	0.0
ENSG00000260251.1	NA	0.0
ENSG00000133958.12	UNC79	0.0223156237106
ENSG00000237853.5	NFIA-AS1	0.0368481656757
ENSG00000169946.12	ZFPM2	0.798100462996
ENSG00000278668.1	NA	0.316593423459
ENSG00000265879.1	MIR4748	0.0
ENSG00000185236.10	RAB11B	22.446858249699996
ENSG00000249456.1	NA	0.19566044008400002
ENSG00000279429.1	NA	0.0
ENSG00000270259.2	NA	0.0
ENSG00000212425.1	RNA5SP105	0.0
ENSG00000266269.1	NA	0.0
ENSG00000276956.1	RN7SL769P	0.0
ENSG00000260908.1	NA	0.0213482721323
ENSG00000163352.5	LENEP	0.0425015828753
ENSG00000170185.8	USP38	11.3135698651
ENSG00000279914.1	NA	0.0
ENSG00000259083.1	NA	0.439049370268
ENSG00000203709.8	MIR29B2CHG	0.276647407613
ENSG00000242326.1	MCUR1P2	0.0
ENSG00000011258.14	MBTD1	9.5607608738
ENSG00000111481.8	COPZ1	64.3468626158
ENSG00000237619.1	OR3B1P	0.0
ENSG00000199552.1	SNORA63	0.0
ENSG00000279191.1	NA	0.0
ENSG00000264190.1	NA	0.141027979541
ENSG00000262961.1	NA	0.0
ENSG00000236133.1	LINC01069	0.0
ENSG00000005238.18	FAM214B	4.2359004621
ENSG00000139914.6	FITM1	0.171731488002
ENSG00000126460.9	PRRG2	9.07437528556
ENSG00000015413.8	DPEP1	0.0736828683753
ENSG00000239821.3	RN7SL513P	0.0520573078842
ENSG00000086696.9	HSD17B2	0.025990496753099997
ENSG00000240584.3	RN7SL547P	0.0534933715499
ENSG00000239799.1	ITIH4-AS1	0.0
ENSG00000164626.8	KCNK5	0.937558213294
ENSG00000273370.1	NA	0.0
ENSG00000254575.1	NA	0.0
ENSG00000255422.1	NA	0.0
ENSG00000207302.1	Y_RNA	0.0
ENSG00000110243.10	APOA5	0.00800468408126
ENSG00000031698.11	SARS1	23.2251317819
ENSG00000272337.1	RNU6-90P	0.292699580179
ENSG00000251137.1	RPL7L1P7	0.0
ENSG00000249072.1	NA	0.0876445070592
ENSG00000215375.5	MYL5	2.7386618094300004
ENSG00000271440.1	NA	0.0
ENSG00000265610.1	NA	0.0
ENSG00000240881.1	NA	0.0
ENSG00000244356.3	RN7SL398P	0.0
ENSG00000280988.1	NA	0.0
ENSG00000256686.1	NA	0.0
ENSG00000269887.1	NA	4.42610889636
ENSG00000251143.1	NA	0.373809102397
ENSG00000225642.1	SNRPEP5	0.0558024379478
ENSG00000236571.1	NA	0.08618376527489999
ENSG00000230873.7	STMND1	10.7278153903
ENSG00000273791.1	NA	0.08385447432149999
ENSG00000204624.7	DISP3	0.0454632692105
ENSG00000231056.1	LINC02522	0.0
ENSG00000236366.1	NA	0.00676540678128
ENSG00000227513.1	ILRUNP1	0.0
ENSG00000236565.3	HNRNPA3P5	0.316593423459
ENSG00000239397.1	NA	0.0
ENSG00000221321.1	NA	0.0
ENSG00000258393.1	NA	0.0
ENSG00000111679.15	PTPN6	9.269443342819999
ENSG00000109854.12	HTATIP2	15.840311066300002
ENSG00000281655.1	NA	0.0860642316199
ENSG00000227521.2	TUBB4BP8	0.015701495697899998
ENSG00000195401.2	Y_RNA	0.0
ENSG00000160801.12	PTH1R	0.23623976268199998
ENSG00000277731.1	NA	0.0
ENSG00000280571.1	NA	0.077307696426
ENSG00000228853.1	NEGR1-IT1	0.0
ENSG00000103313.10	MEFV	0.045068082276999995
ENSG00000241678.1	NA	0.0971591508318
ENSG00000270409.1	NA	0.050904274813699996
ENSG00000259696.2	NA	0.0
ENSG00000148688.12	RPP30	12.769200038800001
ENSG00000203434.2	NA	0.0
ENSG00000135108.13	FBXO21	15.245187502
ENSG00000266094.5	RASSF5	2.12622887098
ENSG00000204422.7	NA	0.0
ENSG00000243437.3	RN7SL370P	0.0
